5733	kuala	62
3890	kuwait	96
785	kuwaiti	68
2274	ky	38
5224	l.	42
4319	l.f.	23
3277	l.p.	51
1573	la	141
4404	lab	20
4667	label	26
2269	labor	90
3510	laboratory	126
5922	labour	175
5215	lack	154
2298	laid	49
3948	lake	125
4359	lambert	120
5926	land	182
4293	landesbank	22
1286	landing	20
1009	lane	24
3633	language	50
2309	lanka	35
4071	large	598
2558	large-scale	24
4564	largely	210
494	larger	161
4197	largest	619
125	larry	20
651	laser	37
3127	lasting	28
2575	late	633
717	later	663
3921	latest	422
3503	latin	146
1371	latter	45
3053	lauderdale	23
872	launch	199
2669	launched	209
124	launching	81
1878	law	464
840	lawmaker	44
2549	lawrence	55
4690	lawson	86
4538	lawsuit	94
1144	lawyer	62
3879	lay	49
5060	laying	25
4136	layoff	44
2291	lb	164
2173	ldp	46
5640	le	665
972	lead	959
666	leader	384
1832	leadership	67
219	leading	387
3737	leaf	78
5118	lease	124
904	leased	36
1552	leasing	54
2008	least	542
1861	leave	135
4900	leaving	119
4254	lebanon	26
5769	led	479
5038	lee	44
3271	left	246
1150	legal	202
692	legislation	243
1188	legislative	30
4776	legislator	25
1919	lehman	174
3248	lend	62
445	lender	115
3224	lending	304
4580	length	27
3893	lengthy	24
1935	lent	30
3259	leo	21
994	lessen	22
4	lesser	27
3829	let	121
1987	letter	370
794	level	1252
4470	leverage	61
5700	leveraged	74
2526	levied	26
5849	levy	46
1628	lewis	25
652	li	21
2374	liability	177
1999	liberal	117
5932	liberalisation	55
1066	liberty	21
5637	libor	78
1231	libya	25
2754	licence	78
3061	license	117
2027	licensed	35
100	licensing	69
2663	lie	25
4512	life	291
1133	lift	126
414	lifted	75
546	lifting	45
3289	light	290
2182	like	371
5097	likelihood	44
4502	likely	812
2462	lilly	20
5175	lima	33
3437	limit	375
207	limitation	29
239	limited	366
4440	limiting	59
5747	line	807
1218	link	124
4945	linked	113
5340	linking	38
4613	liquid	97
2942	liquidation	52
1120	liquidity	249
563	lira	69
4000	list	165
1716	listed	318
3983	listing	113
3488	litigation	80
2450	little	452
1045	live	94
3340	livestock	56
428	living	70
4240	lloyd	83
5102	lme	30
2011	load	96
3956	loading	52
2058	loan	1286
816	lobby	33
5636	lobbying	20
2436	local	512
1260	located	112
5555	location	83
5248	lombard	20
2325	london	1680
3867	london-based	34
1466	long	649
4917	long-range	24
4607	long-term	369
2883	longer	254
4957	longer-term	22
3998	look	250
83	looked	45
3685	looking	197
5285	loophole	20
3742	lord	22
1327	los	268
2744	los angeles	85
2605	lose	82
5993	losing	74
2599	loss	2031
138	lost	251
4938	lot	231
1402	louis	117
2304	louisiana	72
5735	louisville	24
3156	louvre	67
3989	low	632
1791	lower	1075
5715	lowered	150
4863	lowering	42
5943	lowest	117
2869	lp	64
1962	lucky	23
5014	lufkin	41
2502	luis	20
5421	lumber	29
1306	lumpur	62
2072	lunch	20
6004	luxembourg	258
621	luxury	24
5803	lynch	236
1269	lyng	58
4826	lyonnais	26
716	m-1	51
1444	m-2	35
3293	m-3	30
3047	m.	44
1615	m3	23
3738	ma	22
4754	machine	169
3811	machinery	96
1052	made	1598
2139	madrid	73
4042	mae	22
4151	magazine	45
3018	magnitude	25
1389	mail	42
3452	mailed	27
5169	main	438
2665	maine	24
2240	mainframe	24
3288	mainly	340
4972	maintain	264
1095	maintained	94
4858	maintaining	69
3325	maintains	26
5661	maintenance	92
1734	maize	89
2050	major	1454
1309	majority	266
2042	make	1297
3029	maker	250
2626	making	565
4129	malaysia	86
3074	malaysian	66
4683	malcolm	46
5662	man	50
3251	manage	67
610	managed	122
747	management	1029
4749	manager	865
1446	manages	20
1026	managing	167
1314	mandate	28
1203	mandated	23
3747	mandatory	44
1825	manhattan	95
2971	manila	120
4011	manipulation	21
4915	manner	33
2780	manuel	39
4282	manufacture	119
4561	manufactured	70
1569	manufacturer	285
2606	manufacturing	349
4400	many	695
354	marathon	35
3305	marcos	24
1977	margaret	53
691	margin	226
5477	marginal	47
4943	marginally	26
2934	marine	102
4616	mario	39
2767	mark	549
4750	marked	66
4414	markedly	20
4312	marketed	43
254	marketing	439
4929	marketplace	46
3464	marlin	41
2077	marshall	28
93	mart	27
3940	martin	90
2950	maryland	34
2777	mass	353
3996	massachusetts	27
3835	massive	96
1512	master	31
3005	match	81
307	mateo	43
667	material	264
3974	matter	219
737	mature	48
903	matures	45
5975	maturing	105
4032	maturity	247
537	maximize	21
3428	maximum	181
3629	maybe	35
1487	mcdonnell	55
5078	md	119
2647	meal	63
4483	mean	376
2661	meaning	31
1346	meaningful	20
1137	meant	102
1088	meantime	26
25	meanwhile	108
4081	measure	595
5707	measured	56
3300	measurement	27
4153	meat	62
2895	mechanism	60
3133	medical	173
5787	medicine	23
2468	mediterranean	21
5246	medium	233
4417	medium-sized	22
5959	medium-term	46
311	meet	610
3468	meeting	1473
4288	megawatt	28
2851	melbourne	60
2689	mellon	22
361	member	836
3617	membership	85
990	memorandum	30
4738	memory	62
1893	memphis	36
5335	men	53
3878	mention	28
1200	mentioned	34
1202	mer	46
2390	mercantile	99
214	merchandise	58
1158	merchant	128
3065	merely	37
4297	merge	112
2854	merged	65
1	merger	502
4478	merit	35
2761	merrill	233
1000	mesa	32
3683	message	44
1894	met	258
774	metal	237
1731	meter	25
1711	method	120
5017	metre	25
3827	metropolitan	40
5516	mexican	70
1071	mexico	188
1979	mhc	22
748	miami	135
226	mich	227
1927	michael	192
1363	michel	34
5202	michigan	82
2233	micro	30
3148	microchip	58
3689	microprocessor	25
4862	microwave	23
2966	mid	34
3347	mid-april	37
5264	mid-february	24
1826	mid-march	22
2617	midday	50
2711	middle	156
3304	mideast	31
2007	midland	89
4403	midnight	52
4095	midsession	42
2536	midwest	58
2485	might	570
4496	miguel	22
215	mikhail	23
20	milan	41
2847	mild	28
1348	mile	179
3405	military	208
2273	milk	35
997	mill	125
3566	miller	58
5874	milling	27
5566	million	142
2992	milwaukee	66
1221	mind	52
1526	mine	265
955	miner	57
3223	mineral	121
968	minicomputer	20
1696	minimal	35
4779	minimum	245
413	mining	221
5620	minister	1343
4053	ministerial	34
5814	ministry	688
2496	minn	125
833	minneapolis	205
5660	minnesota	44
2543	minor	37
5581	minority	127
3632	minus	39
2978	minute	98
3083	misleading	22
1617	miss	38
3906	missed	20
5918	missile	112
1002	missing	32
5891	mission	64
3131	mississippi	35
271	missouri	28
2582	mistake	25
4148	mitchell	21
3290	miti	40
5749	mitsubishi	61
3369	mitsui	34
5151	mix	25
4780	mixed	79
2421	miyazawa	100
883	mm	32
1680	mo	82
525	mob	29
5716	mobil	41
1781	mobile	49
1056	model	150
3391	moderate	114
4060	moderately	29
2819	modern	26
5755	modernization	21
742	modest	117
2495	modification	40
384	modified	32
1072	modify	22
4767	moines	25
2698	moisture	32
2044	moment	89
2260	momentum	63
2143	monday	368
4620	monetary	516
976	money	902
2586	monitor	74
585	monitored	37
395	monitoring	36
2779	monopoly	36
5542	montagu	27
481	montgomery	50
943	monthly	240
1244	montreal	160
255	mood	21
5668	moody	266
2639	moore	29
1397	moratorium	67
906	moreover	27
3091	morgan	254
5464	morning	381
2025	morocco	25
273	morris	24
4045	mortgage	243
5436	moscow	124
949	mostly	140
4827	motion	58
1713	motor	396
5348	mount	42
5878	mountain	86
3106	mounting	50
4203	move	849
4019	moved	117
3832	movement	204
1813	moving	146
3429	mr	44
5719	mt	31
4758	mthly	40
3522	mths	735
278	much	768
3037	mulford	20
325	mull	20
5898	multilateral	68
1040	multinational	23
4084	multiple	41
2354	munich	23
3645	municipal	29
31	must	636
1435	mutual	111
5331	n't	569
1403	n.	30
1454	n.c.	132
217	n.h.	35
2066	n.j.	451
4534	n.v.	42
1421	n.y.	444
3979	n.z.	66
3931	na	35
2662	nabisco	29
820	nakasone	116
1181	name	622
4585	named	377
2125	narrow	114
5850	narrowed	50
2758	narrowing	25
796	nasd	21
1175	nasdaq	110
489	nashville	36
4444	nation	671
261	national	1193
5678	nationale	41
2563	nationally	25
5150	nationwide	82
4430	nato	21
3691	natural	280
4871	nature	57
3977	naval	46
4698	navigation	22
2319	navy	91
2716	nbc	22
5623	near	447
5741	near-term	30
9	nearby	77
2428	nearly	292
4105	neb	22
4212	nebraska	21
2091	nec	25
121	necessarily	48
5093	necessary	278
712	neck	20
1518	nederland	20
427	need	699
4405	needed	392
1714	negative	164
4825	negotiate	124
5466	negotiated	105
3454	negotiating	174
3985	negotiation	489
5937	negotiator	84
2537	neighbouring	26
3640	neither	84
5353	nervous	43
1051	nervousness	24
995	netherlands	138
1381	network	279
4982	neutral	39
5655	nev	32
5372	nevada	38
5827	never	113
4179	nevertheless	38
2049	new china	32
1820	new england	50
3082	new jersey	74
3899	new mexico	26
2144	new south	21
2550	new york	931
2424	new zealand	148
5302	newark	25
2568	newly	155
2544	newmont	23
3434	newport	31
2265	news	804
2062	newsletter	26
4992	newspaper	277
2553	next	1408
2508	nicaragua	31
3481	nicaraguan	30
5035	nickel	26
91	nigel	73
1971	nigeria	50
5410	nigerian	28
5508	night	257
5318	nikko	43
1118	nine	1250
4008	nippon	76
5861	nissan	24
1600	nobody	22
4728	nominal	105
3635	nominated	25
5355	nomination	25
5270	nominee	28
1575	nomura	59
76	non-accrual	30
5992	non-bank	28
5271	non-callable	185
2775	non-oil	26
2466	non-opec	23
3585	non-performing	41
2837	non-recurring	30
5941	non-refundable	31
5900	non-voting	29
732	none	64
4889	noon	22
4987	noranda	33
5789	norfolk	23
2477	normal	187
4984	normally	84
3202	north	192
2707	north america	82
269	north american	71
969	north carolina	24
2742	north sea	45
3995	northeast	63
5463	northeastern	25
1057	northern	190
2848	northwest	66
3218	norway	63
1944	norwegian	36
1672	notably	43
3344	note	2150
1593	noted	653
5682	nothing	134
2839	notice	80
5756	notified	33
3339	noting	120
2943	nova	34
5383	nsc	20
1570	nuclear	121
4163	number	698
5871	numerous	22
2721	nv	112
383	ny	24
4379	nyse	85
3541	oak	53
1011	oat	45
150	object	25
3116	objection	63
4510	objective	103
5046	obligation	168
811	obliged	22
101	observer	37
1250	obstacle	49
381	obtain	109
2797	obtained	92
858	obtaining	46
2154	obvious	25
1604	obviously	42
4213	occasion	25
3480	occidental	34
806	occur	79
5397	occurred	87
2162	ocean	34
1485	oecd	60
1503	offensive	36
3057	offer	1512
3060	offered	602
1318	offering	929
2909	office	556
1240	officer	468
838	officially	69
1366	offset	219
2406	offsetting	27
4539	offshore	138
3333	often	95
4878	ohio	278
2970	oil	1473
2903	oilfield	36
5416	oilseed	71
1868	okla	63
390	oklahoma	80
2507	old	145
5217	oliver	22
1863	omaha	30
1577	one-day	23
2102	one-for-one	21
2706	one-half	31
2322	one-month	29
5544	one-third	65
894	one-time	52
2564	one-year	52
1818	ongoing	79
5239	ongpin	36
3335	onshore	20
4784	ontario	131
4841	onto	46
4768	opec	145
5606	open	793
1205	opened	242
5594	opening	275
5086	oper	340
5608	operate	244
3802	operated	97
5401	operates	129
3414	operating	745
2855	operation	1290
659	operational	52
4344	operator	177
342	opinion	160
753	opportunity	228
2465	oppose	71
517	opposed	154
5935	opposes	67
2886	opposing	26
1706	opposition	229
607	optic	20
2283	optical	22
5360	optimism	67
3531	optimistic	140
357	option	720
1425	optional	26
1331	orange	52
583	order	707
3195	ordered	116
4412	orderly	22
2751	ordinary	139
298	ore	163
5911	oregon	32
1342	organisation	191
2254	organization	245
626	origin	63
3814	original	183
946	originally	187
627	orlando	29
1657	orleans	25
2997	osaka	56
1234	oslo	28
5679	others	251
4341	otherwise	73
1198	ottawa	129
1668	otto	38
3667	ought	25
3404	ounce	152
1325	outcome	92
5244	outflow	54
4625	outlay	43
4720	outlet	46
4149	outline	45
5808	outlined	64
5809	outlook	211
4024	output	485
4806	outright	55
2097	outside	249
4522	outstanding	924
5063	over-the-counter	34
5080	overall	294
2094	overallotments	24
4156	overcome	31
3087	overdue	23
5839	overhaul	44
5088	overhead	21
1476	overnight	126
61	overseas	288
510	oversubscribed	24
5183	owed	75
3143	owes	26
5415	owing	25
5027	owned	603
2519	owner	136
980	ownership	169
1684	owning	28
356	owns	236
2290	oxy	25
799	p.	35
1077	pa	205
2016	pace	97
1618	pacific	281
2153	package	368
5810	packaging	49
2911	pact	483
2845	page	22
4953	paid	491
5831	painewebber	67
4715	pakistan	61
4503	palm	92
216	palo	36
238	pan	31
4640	panel	148
5329	panic	44
3294	paper	463
4859	par	309
5016	parallel	28
1273	parent	250
3315	paribas	35
3582	paris	642
143	park	95
921	parliament	229
2831	parliamentary	92
1822	part	1180
4233	partial	61
1509	partially	66
3618	participant	114
1635	participate	92
1178	participating	55
3225	participation	152
1804	particular	127
4739	particularly	253
2365	partly	211
1308	partner	398
111	partnership	232
3110	party	455
954	pas	66
5762	pass	25
5866	passage	49
1989	passed	142
2972	passenger	122
398	passing	27
899	past	559
4853	patent	84
5512	path	31
4732	patient	39
4507	patrick	36
1951	pattern	58
2107	paul	271
1207	paulo	63
3987	pave	28
3817	pay	1459
909	payable	426
2542	paying	295
5859	payment	1129
3672	payout	319
1889	payroll	21
3507	pc	46
512	pct-owned	41
4274	peabody	82
4025	peace	29
5092	peak	81
5161	peaked	21
4199	pegged	27
235	peking	142
2009	penalty	46
3067	pending	209
2299	penn	36
2954	pennsylvania	55
4830	penny	47
1029	pennzoil	52
5456	pension	135
5841	pentagon	40
1851	people	466
3911	per	2028
4746	per-share	26
2866	percent	26
5036	percentage	222
4004	perception	35
2968	perform	27
2807	performance	297
358	performed	28
4976	perhaps	73
1104	period	1316
2032	peripheral	24
824	permanent	52
1603	permission	66
3198	permit	146
5260	permitted	55
5293	person	73
2702	personal	234
2597	personally	23
2026	personnel	73
5641	persuade	39
485	peru	66
869	peruvian	21
3972	peseta	26
902	peso	54
2623	pessimistic	25
4181	peter	103
346	petition	55
1777	petrobras	21
1934	petrochemical	28
5628	petrol	29
1772	petroleos	26
2218	petroleum	462
1059	pharmaceutical	109
3015	phase	92
2320	phelps	32
3380	philadelphia	124
766	philip	67
4176	philippine	156
3669	phillips	48
5915	phoenix	63
2002	phone	35
5768	physical	55
85	pick	51
3511	picked	24
2088	picking	21
3661	pickup	22
1034	picture	82
4801	pie	30
4066	piece	20
34	piedmont	41
4382	pik	22
1824	pilot	45
2295	pipe	30
3731	pipeline	157
262	pit	37
4457	pittsburgh	101
470	place	401
5986	placed	193
4388	placement	121
920	placing	49
1324	plain	55
5953	plan	2012
1770	plane	85
2388	planned	543
448	planning	229
4559	plant	650
2530	plantation	24
1388	planted	55
459	planting	72
2989	plastic	62
4603	platform	60
2078	platinum	29
1055	play	87
4517	played	45
5245	player	47
5923	plaza	26
3088	plc	571
65	plea	27
529	pleased	40
1427	pledge	80
4420	pledged	82
4247	plunge	41
5442	plunged	46
3975	plus	309
3457	poehl	38
5140	point	909
164	pointed	121
5674	pointing	26
4652	poised	27
1235	poland	27
4566	police	81
5487	policy	937
5876	political	334
2193	politically	37
2735	politician	34
2841	poll	103
1667	polled	57
4294	pollution	34
3537	pont	21
4381	pontiac	29
577	pool	40
3748	poor	403
42	poorest	20
4997	popular	59
389	popularity	33
538	population	45
3997	pork	52
2236	port	212
4468	portfolio	128
3980	portion	159
4124	portland	74
5352	portugal	59
3865	portuguese	26
2109	pose	33
2239	posed	27
5052	position	698
1255	positive	188
5919	positively	21
1477	possibility	225
3887	possible	692
2667	possibly	140
1719	post	250
3573	posted	182
2561	posting	82
3014	postpone	33
1145	postponed	56
991	potential	328
1489	potentially	44
3012	poultry	33
1981	pound	150
2538	power	570
246	powerful	62
4399	practical	23
1948	practice	179
503	praecipuum	21
3089	praised	24
2800	pratt	22
2820	pre-split	21
276	pre-tax	147
591	preceding	25
5452	precious	42
929	precise	30
1975	precision	26
5908	predict	67
5666	predicted	210
198	prediction	53
1679	predicts	38
4769	prefer	40
1375	preference	92
4416	preferential	22
4012	preferred	520
661	preliminary	211
2262	premature	29
5767	premier	51
4637	premium	225
3194	preparation	45
3090	prepare	44
4236	prepared	268
1779	preparing	61
3312	presence	80
2222	present	442
2385	presentation	36
2114	presented	111
2788	presently	37
5424	preserve	39
4142	presidency	31
4765	president	1773
5283	presidential	92
4017	press	410
3870	pressed	39
4888	pressing	60
4342	pressure	497
3463	pressured	25
1682	pretax	201
4733	pretoria	24
5523	pretty	36
777	prevailing	50
5550	prevent	191
129	prevented	34
5500	preventing	47
5684	previous	710
3839	previously	798
2439	previously-announced	60
1147	priced	515
2146	pricing	208
3682	primarily	142
1449	primary	202
2494	prime	529
5868	princeton	22
2965	principal	295
2593	principally	30
1636	principle	246
950	printed	20
4665	printer	41
2398	printing	43
3141	prior	988
1744	priority	94
2551	private	765
41	privately	124
4599	privately-held	73
1993	privatisation	54
495	privatised	30
5681	pro	42
3095	probable	28
5471	probably	378
290	probe	47
5612	problem	764
1094	procedure	110
1471	proceed	94
3028	proceeding	102
128	proceeds	522
664	process	294
1500	processed	31
2040	processing	171
4244	processor	73
2829	procurement	32
69	produce	368
3055	produced	269
117	producer	543
282	producing	212
4638	product	1510
3723	production	1158
330	productive	29
1373	productivity	65
4285	professional	59
3311	professor	37
3100	profile	25
2055	profit	1596
3274	profit-taking	30
5298	profitability	101
849	profitable	127
4718	program	1012
2910	programme	115
5376	programming	20
2303	progress	236
4778	progressive	25
4660	prohibit	22
4833	prohibited	28
4712	prohibiting	24
2345	project	509
979	projected	197
199	projection	65
5587	prolonged	28
4949	prominent	20
2905	promise	68
5766	promised	84
5255	promising	41
336	promissory	26
189	promote	105
3714	promoting	40
1294	promotion	40
5105	prompt	52
1550	prompted	93
646	promptly	28
4568	proper	35
5435	properly	27
5872	property	365
3157	proportion	65
4275	proposal	757
5509	propose	69
3383	proposed	877
1478	proposes	87
4396	proposing	39
4999	proprietary	31
5607	prosecutor	35
4670	prospect	291
1816	prospective	39
4705	prospectus	54
5833	protect	156
4315	protected	43
1538	protecting	29
3471	protection	192
1113	protectionism	77
1666	protectionist	127
5156	protective	20
1290	protein	37
505	protest	122
718	prove	73
349	proved	59
2580	proven	42
1287	provide	616
5388	provided	283
5320	providence	28
5812	provides	155
2095	providing	149
1630	province	100
3317	provincial	32
4428	provision	408
4187	provisional	117
2003	provisionally	28
3086	provoke	21
1902	proxy	54
1157	prudential	34
4558	prudential-bache	29
3608	pty	25
1124	public	1061
5005	publication	54
4910	publicly	76
5344	publish	20
1596	published	168
4873	publisher	41
3011	publishing	67
1729	pull	37
4406	pulp	28
434	pump	30
5852	pumping	22
3275	punitive	22
2459	purchase	1054
64	purchased	244
3306	purchaser	44
3244	purchasing	69
44	pure	20
2393	purely	27
540	purolator	26
3474	purpose	310
4069	pursuant	30
5433	pursue	99
341	pursued	22
3770	pursuing	25
4532	push	140
4367	pushed	83
1047	pushing	55
2849	put	604
4357	putting	80
2789	pwj	28
211	pzl	38
1311	qatar	35
5561	qtly	598
2149	qtrly	52
5181	quake	27
2012	qualified	48
4117	qualify	33
3885	quality	182
63	quantity	62
4886	quarter	1295
3923	quarterly	437
2602	quebec	82
4281	queensland	20
2560	query	29
318	question	330
4895	questioned	46
566	quick	68
4436	quickly	164
688	quiet	76
1243	quietly	30
3125	quite	86
1358	quito	38
4811	quota	251
2278	quotation	34
1007	quote	51
2381	quoted	360
1551	quoting	50
2178	r.	38
5881	r.i.	29
4443	radical	35
380	radio	124
2159	raid	35
925	rail	51
5774	railroad	36
3384	railway	68
5402	rain	102
3506	rainfall	44
2649	raise	813
5447	raised	522
1598	raising	328
252	rallied	21
3679	rally	81
5341	ran	50
3450	rand	41
220	range	487
5004	ranged	48
5656	ranging	124
109	rank	44
4535	rapeseed	47
4119	rapid	119
1833	rapidly	88
5135	rare	25
3092	rated	153
2818	rather	329
45	rating	241
2175	ratio	150
348	raton	40
2351	raw	122
3292	ray	25
5233	rbd	26
634	rd	30
700	reach	323
779	reached	542
2128	reaching	74
3423	react	43
4974	reacted	32
4659	reacting	26
3909	reaction	133
5337	read	44
451	readily	20
2922	reading	29
680	ready	154
347	reaffirmed	57
1511	reagan	594
4094	real	456
5039	realistic	46
4896	reality	50
3069	realize	30
987	realized	49
3217	really	128
2531	realty	59
3993	reason	359
2339	reasonable	87
2944	reasonably	23
1262	rebate	62
4906	rebel	55
1613	rebound	28
4942	recall	22
935	recapitalization	60
3863	receipt	114
2589	receivables	21
913	receive	409
746	received	687
5472	receives	50
2799	receiving	83
5804	recent	918
4990	recently	491
1829	reception	26
846	recession	109
320	recipient	21
4070	recognition	29
947	recognize	29
1405	recognized	30
881	recommend	66
2392	recommendation	155
5999	recommended	101
5501	recommending	21
923	reconsider	24
1463	record	1668
4097	recorded	127
2285	recording	20
96	recover	91
338	recovered	65
5263	recovering	20
3744	recovery	218
4006	red	82
1042	redeem	155
5485	redeemable	75
130	redeemed	48
2611	redemption	145
1488	redress	23
242	reduce	668
4832	reduced	482
5778	reduces	54
5669	reducing	198
2383	reduction	452
5286	reed	27
1125	reference	77
1479	referred	44
5322	referring	87
2986	refinance	48
2147	refinancing	58
1611	refined	78
5776	refiner	45
1097	refinery	106
5119	refining	66
569	reflect	262
821	reflected	196
4259	reflecting	108
5067	reflection	20
4724	reflects	139
1103	reform	313
1595	reforming	21
870	refrain	23
919	refund	28
1549	refunding	20
4723	refusal	42
3599	refuse	37
2548	refused	142
727	refusing	26
108	regain	26
5321	regan	20
4172	regard	58
3240	regarded	29
4872	regarding	85
5121	regardless	38
2718	regime	27
3179	region	240
426	regional	162
5051	register	46
5754	registered	166
1967	registration	261
2574	regret	26
629	regular	255
523	regularly	26
4781	regulate	20
1662	regulated	20
2504	regulates	22
3108	regulation	190
1092	regulator	111
3470	regulatory	272
98	rehabilitation	20
2513	reiterated	83
5598	reject	114
4608	rejected	246
4994	rejection	32
2364	related	276
3719	relating	51
2766	relation	175
4304	relationship	96
1423	relative	90
5837	relatively	180
1293	release	184
3553	released	229
1961	reliance	30
4220	relief	127
186	relieve	20
4573	reluctance	34
3310	reluctant	57
5420	rely	33
615	remain	523
4692	remainder	99
3439	remained	231
4901	remaining	314
3705	remains	284
3346	remark	165
4636	remote	27
3379	removal	50
3928	remove	87
340	removed	55
5604	removing	25
4305	renault	26
1616	renegotiation	26
1400	renew	40
3532	renewal	46
3962	renewed	114
2051	rent	22
663	rental	38
5251	reopen	45
740	reopening	20
4251	reorganization	126
5951	rep	82
1032	repaid	45
178	repair	59
1721	repay	160
2378	repaying	28
5327	repayment	213
2578	repeat	31
3272	repeated	80
4258	repeatedly	53
3046	replace	155
2900	replaced	73
910	replacement	61
482	replaces	46
1674	replacing	60
5262	replied	68
584	reply	57
1464	report	1294
5277	reported	1069
802	reportedly	21
1661	reporter	571
2996	reporting	122
2080	represent	106
2120	representation	35
5687	representative	406
4602	represented	98
142	representing	177
4022	represents	174
1960	republic	67
543	republican	119
1996	repurchase	352
5055	repurchased	36
958	reputation	23
4323	request	303
474	requested	102
2802	requesting	21
2876	require	197
304	required	286
4897	requirement	359
558	requires	99
18	requiring	69
4551	resale	28
2344	reschedule	38
2286	rescheduled	30
1980	rescheduling	130
1272	rescue	35
486	research	392
3623	researcher	22
402	reservation	32
5083	reserve	984
3539	reserved	39
3231	resident	52
247	residential	47
4245	residual	30
3027	resign	39
4905	resignation	85
223	resigned	165
4513	resigns	54
5492	resist	50
1024	resistance	63
2086	resisting	20
5551	resolution	74
4035	resolve	130
898	resolved	87
5384	resolving	25
2671	resort	54
4164	resource	455
4454	respect	80
462	respective	53
3712	respectively	279
212	respond	80
3641	responded	53
5818	responding	68
3411	response	393
5595	responsibility	96
1406	responsible	123
1974	rest	232
2889	restart	22
2408	restated	127
1698	restaurant	63
4753	restore	65
1767	restored	32
4777	restraining	21
4988	restraint	69
5925	restrict	49
1248	restricted	73
3077	restriction	166
770	restrictive	44
4918	restructure	78
127	restructured	45
2600	restructuring	326
5597	result	1365
2010	resulted	157
4122	resulting	166
5573	resume	137
3871	resumed	44
3332	resumption	22
2179	retail	246
5790	retailer	59
3008	retailing	21
4913	retain	128
1378	retained	91
606	retains	20
2313	retaliate	66
874	retaliation	128
291	retaliatory	57
2914	retire	71
1756	retired	49
476	retirement	74
1377	return	443
4546	returned	91
4224	returning	43
3813	reuters	931
4662	rev	1495
937	revaluation	33
5699	reveal	23
839	revealed	24
1619	revenue	743
4623	reversal	31
1361	reverse	81
5484	reversed	33
3254	review	400
3319	reviewed	51
3614	reviewing	64
4051	revise	64
5122	revised	319
3363	revision	80
3120	revive	25
4970	revlon	22
3378	revolving	74
3214	reynolds	63
1765	rica	28
1673	rice	100
3435	rich	35
3445	richard	217
126	richfield	22
1391	richmond	52
5172	rig	50
4300	right	671
4741	rigid	21
5148	ring	32
5100	ringgit	32
5961	rio	84
3551	rio de janeiro	31
2031	rise	1458
447	risen	137
2486	rising	384
5465	risk	300
3482	risky	24
3000	rival	63
499	river	122
893	riyal	29
5396	rjr	25
5798	road	80
5559	robert	317
2838	robin	27
2708	rochester	55
4049	rock	45
2846	rocket	20
1862	roebuck	31
4465	roger	43
2168	role	237
5159	roll	38
5927	rolled	23
146	rolling	24
5797	rome	99
4594	ronald	61
4267	room	117
2980	rose	1237
1206	ross	24
2878	rostenkowski	25
2625	rothschild	29
1953	rotterdam	63
3631	roughly	62
232	round	175
4451	route	88
571	routine	37
176	row	92
3054	roy	28
5957	royal	114
4876	royalty	63
1285	rpt	23
1918	rubber	99
3147	rule	382
4645	ruled	107
2691	ruling	292
3960	rumor	88
4828	rumored	20
3291	rumour	55
3575	run	271
5648	running	146
266	rupee	37
455	rural	50
4839	rush	22
614	s.	153
2353	s.a.	46
1866	s.c.	25
1875	s.g.	32
1226	s/p	152
197	sa	100
574	sachs	145
281	safe	32
3073	safeguard	27
1817	safety	71
2677	salary	68
366	salomon	181
5193	salt	49
1281	same-store	22
1663	sample	21
3422	samuel	42
5752	san	297
686	san diego	21
1021	san francisco	45
5817	sanction	96
1633	sand	21
2423	sanford	24
4798	santa	133
3484	santos	36
5984	sao	64
2722	sarney	38
933	satellite	45
2212	satisfactory	84
5474	satisfied	63
2825	satisfy	44
4804	satoshi	35
3348	saturday	116
4948	saudi	73
5023	saudi arabia	97
5359	saudi arabian	31
5117	save	81
5996	saved	20
3846	saving	489
4814	saw	186
3567	say	1906
5614	saying	489
2346	sb	33
4588	scale	103
3779	scandal	95
2420	scattered	22
857	scenario	26
1322	sceptical	24
1278	schedule	110
4543	scheduled	487
3574	scheme	139
4160	schlesinger	21
5826	school	45
3406	science	62
4171	scientific	51
2875	scientist	27
475	scope	50
5589	scotia	21
3515	scott	53
3883	scrap	35
4671	screen	32
3775	sea	109
5317	seaman	35
4928	search	37
2988	sears	38
3451	season	164
2637	seasonal	79
2104	seasonally	165
609	seat	166
1760	seattle	65
720	sec	193
5688	second	791
5311	secondary	99
3786	secret	50
1424	secretary	635
429	section	80
3707	sector	604
2810	secure	65
5899	secured	104
1656	security	1962
3226	see	1130
4985	seed	33
5848	seeing	39
5933	seek	594
1837	seeking	424
3255	seem	69
5103	seemed	63
1847	seems	97
4829	seen	536
2738	segment	71
5019	select	31
5460	selected	90
5488	selective	22
2912	sell	1301
2850	seller	75
2555	selling	760
4473	selloff	22
4495	semi-annual	48
1755	semiconductor	167
1460	seminar	21
3207	sen	77
2998	senate	305
5902	senator	79
440	send	65
557	sending	28
5820	senior	746
1165	sense	65
1208	sensitive	41
139	sent	169
289	sentiment	107
4223	seoul	70
3536	separate	192
2112	separately	76
5303	sept	120
4059	serf	37
4424	series	343
2834	serious	213
2902	seriously	97
1880	serve	124
2000	served	71
3708	service	1427
4448	servicing	57
1525	serving	36
5801	session	265
2302	set	1980
1008	setback	41
3850	setting	114
1970	settle	100
5934	settled	72
3859	settlement	238
4576	settling	23
4975	seven	956
3937	seven-year	64
391	seventh	27
1645	several	757
1542	severe	106
